t,x1_x2_x3_1,x1_x2_x3_2,x1_x2_x3_3,xhat1_xhat2_xhat3_1,xhat1_xhat2_xhat3_2,xhat1_xhat2_xhat3_3,u
3.37,-0.00169957249431165,-0.000480947913212975,0.00119601137631221,-0.00169957249432599,-0.000480947914178766,0.00119601137599591,-0.000472486613220609
3.38,-0.00165362093066229,-0.000468987799449853,0.00116970743815262,-0.00165362093067521,-0.000468987800319584,0.00116970743786777,-0.000480620122608863
3.39,-0.00160885143766752,-0.000457290725068327,0.00114382440655601,-0.00160885143767915,-0.000457290725851547,0.00114382440629949,-0.000487670742483327
3.4,-0.00156523616484861,-0.000445852481002767,0.00111836364056425,-0.00156523616485908,-0.000445852481708075,0.00111836364033324,-0.000493701842917976
3.41,-0.00152274780514599,-0.000434668844597124,0.00109332593610937,-0.00152274780515543,-0.000434668845232267,0.00109332593590133,-0.000498773791145753
3.42,-0.00148135958968198,-0.000423735585236031,0.00106871156194488,-0.00148135958969048,-0.000423735585807983,0.00106871156175753,-0.00050294407903376
3.43,-0.00144104528226889,-0.000413048469616582,0.00104452029383037,-0.00144104528227654,-0.000413048470131627,0.00104452029366166,-0.000506267445572503
3.44,-0.00140177917368521,-0.000402603266678278,0.00102075144704401,-0.0014017791736921,-0.000402603267142076,0.00102075144689208,-0.000508795994558607
3.45,-0.00136353607574107,-0.000392395752207838,0.000997403907294417,-0.00136353607574727,-0.000392395752625485,0.000997403907157606,-0.000510579307644745
3.46,-0.0013262913151533,-0.000382421713134894,0.000974476160100869,-0.00132629131515889,-0.00038242171351098,0.000974476159977668,-0.000511664552924319
3.47,-0.00129002072724923,-0.000372676951533885,0.000951966318707919,-0.00129002072725426,-0.000372676951872544,0.000951966318596977,-0.000512096589214168
3.48,-0.00125470064951716,-0.000363157288346806,0.00092987215059802,-0.00125470064952169,-0.00036315728865176,0.000929872150498117,-0.000511918066191815
3.49,-0.00122030791502084,-0.000353858566840826,0.000908191102663186,-0.00122030791502492,-0.000353858567115428,0.000908191102573224,-0.000511169520540072
3.5,-0.00118681984569379,-0.000344776655814194,0.000886920325094337,-0.00118681984569746,-0.000344776656061465,0.000886920325013327,-0.000509889468245459
3.51,-0.00115421424552897,-0.000335907452563251,0.000866056694044655,-0.00115421424553228,-0.00033590745278591,0.000866056693971706,-0.000508114493193093
3.52,-0.00112246939367795,-0.000327246885622804,0.000845596833121012,-0.00112246939368092,-0.0003272468858233,0.000845596833055323,-0.000505879332195075
3.53,-0.00109156403747318,-0.000318790917291594,0.000825537133755395,-0.00109156403747586,-0.000318790917472133,0.000825537133696243,-0.000503216956585523
3.54,-0.00106147738538616,-0.00031053554595404,0.000805873774506154,-0.00106147738538857,-0.000310535546116606,0.00080587377445289,-0.000500158650510352
3.55,-0.00103218909993337,-0.000302476808208978,0.000786602739336908,-0.00103218909993555,-0.000302476808355359,0.000786602739288946,-0.000496734086035665
3.56,-0.00100367929054134,-0.000294610780815609,0.000767719834919003,-0.0010036792905433,-0.000294610780947415,0.000767719834875815,-0.000492971395194949
3.57,-0.000975928506381321,-0.000286933582466419,0.000749220707001551,-0.000975928506383085,-0.000286933582585101,0.000749220706962663,-0.000488897239089991
3.58,-0.000948917729183679,-0.000279441375396404,0.000731100855891308,-0.000948917729185267,-0.000279441375503268,0.00073110085585629,-0.000484536874157834
3.59,-0.000922628366041092,-0.000272130366837491,0.000713355651082888,-0.000922628366042523,-0.000272130366933714,0.000713355651051357,-0.000479914215710941
3.6,-0.000897042242209442,-0.000264996810326662,0.0006959803450782,-0.000897042242210729,-0.000264996810413304,0.000695980345049808,-0.00047505189885475
3.61,-0.000872141593914471,-0.00025803700687588,0.000678970086432337,-0.00087214159391563,-0.000258037006953894,0.000678970086406772,-0.00046997133688324
3.62,-0.000847909061171858,-0.000251247306011556,0.000662319932061664,-0.000847909061172902,-0.000251247306081801,0.000662319932038644,-0.000464692777248866
3.63,-0.000824327680627804,-0.00024462410669094,0.000646024858848327,-0.000824327680628744,-0.000244624106754188,0.0006460248588276,-0.000459235355200613
3.64,-0.000801380878426765,-0.000238163858102457,0.000630079774574019,-0.000801380878427611,-0.000238163858159405,0.000630079774555356,-0.000453617145180077
3.65,-0.000779052463112489,-0.000231863060356716,0.000614479528214429,-0.000779052463113252,-0.000231863060407993,0.000614479528197625,-0.000447855210062609
3.66,-0.000757326618568095,-0.000225718265074572,0.000599218919624524,-0.000757326618568782,-0.000225718265120741,0.000599218919609393,-0.000441965648327162
3.67,-0.000736187897000488,-0.000219726075878327,0.000584292708643516,-0.000736187897001106,-0.000219726075919898,0.000584292708629892,-0.000435963639235626
3.68,-0.000715621211974043,-0.000213883148791892,0.000569695623647158,-0.0007156212119746,-0.000213883148829321,0.000569695623634891,-0.000429863486099535
3.69,-0.000695611831498091,-0.00020818619255542,0.000555422369573853,-0.000695611831498592,-0.000208186192589121,0.000555422369562808,-0.000423678657709165
3.7,-0.00067614537117239,-0.000202631968859681,0.000541467635449915,-0.000676145371172842,-0.000202631968890025,0.000541467635439969,-0.000417421827997434
3.71,-0.000657207787394443,-0.000197217292505182,0.000527826101438248,-0.00065720778739485,-0.000197217292532503,0.000527826101429293,-0.000411104914008086
3.72,-0.000638785370632172,-0.0001919390314908,0.000514492445433681,-0.000638785370632538,-0.000191939031515398,0.000514492445425618,-0.000404739112235436
3.73,-0.000620864738765192,-0.000186794107036463,0.000501461349227173,-0.000620864738765521,-0.000186794107058611,0.000501461349219914,-0.000398334933400252
3.74,-0.000603432830497616,-0.000181779493544191,0.00048872750426017,-0.000603432830497913,-0.000181779493564132,0.000488727504253634,-0.000391902235724214
3.75,-0.000586476898845062,-0.00017689221850159,0.000476285616989442,-0.000586476898845329,-0.000176892218519544,0.000476285616983557,-0.000385450256762599
3.76,-0.000569984504698266,-0.000172129362331695,0.00046413041388189,-0.000569984504698507,-0.00017212936234786,0.000464130413876591,-0.00037898764385331
3.77,-0.000553943510465482,-0.000167488058192876,0.000452256646057904,-0.000553943510465699,-0.00016748805820743,0.000452256646053133,-0.000372522483237526
3.78,-0.000538342073795593,-0.000162965491732297,0.000440659093601092,-0.000538342073795788,-0.000162965491745401,0.000440659093596797,-0.000366062327905715
3.79,-0.000523168641383671,-0.000158558900796286,0.000429332569551378,-0.000523168641383846,-0.000158558900808084,0.000429332569547511,-0.000359614224220457
3.8,-0.000508411942860483,-0.000154265575100773,0.000418271923597734,-0.000508411942860642,-0.000154265575111394,0.000418271923594252,-0.000353184737365589
3.81,-0.000494060984767296,-0.000150082855864795,0.000407472045486086,-0.000494060984767439,-0.000150082855874358,0.000407472045482951,-0.000346779975669433
3.82,-0.00048010504461709,-0.000146008135409934,0.000396927868157235,-0.000480105044617218,-0.000146008135418543,0.000396927868154413,-0.000340405613847992
3.83,-0.000466533665043175,-0.000142038856728362,0.000386634370628984,-0.000466533665043291,-0.000142038856736112,0.000386634370626443,-0.000334066915212277
3.84,-0.000453336648036022,-0.000138172513022072,0.000376586580636004,-0.000453336648036126,-0.000138172513029049,0.000376586580633717,-0.000327768752882265
3.85,-0.000440504049268942,-0.000134406647215712,0.00036677957704038,-0.000440504049269035,-0.000134406647221993,0.000366779577038321,-0.000321515630048219
3.86,-0.000428026172513159,-0.000130738851445308,0.000357208492025179,-0.000428026172513243,-0.000130738851450963,0.000357208492023326,-0.000315311699318846
3.87,-0.000415893564142644,-0.000127166766525057,0.000347868513082833,-0.00041589356414272,-0.000127166766530148,0.000347868513081164,-0.000309160781193916
3.88,-0.000404097007728963,-0.000123688081394228,0.000338754884809564,-0.000404097007729031,-0.000123688081398812,0.000338754884808062,-0.000303066381697671
3.89,-0.000392627518726288,-0.000120300532546133,0.000329862910516607,-0.000392627518726349,-0.00012030053255026,0.000329862910515255,-0.000297031709208029
3.9,-0.000381476339246596,-0.000117001903440967,0.000321187953668438,-0.000381476339246651,-0.000117001903444683,0.00032118795366722,-0.000291059690515097
3.91,-0.00037063493292498,-0.000113790023904282,0.000312725439157784,-0.00037063493292503,-0.000113790023907628,0.000312725439156687,-0.000285152986141174
3.92,-0.000360094979874902,-0.000110662769512704,0.000304470854426708,-0.000360094979874947,-0.000110662769515717,0.000304470854425721,-0.000279314004953392
3.93,-0.000349848371733137,-0.000107618060968437,0.000296419750442653,-0.000349848371733178,-0.000107618060971149,0.000296419750441764,-0.000273544918098632
3.94,-0.000339887206794048,-0.000104653863464011,0.000288567742537872,-0.000339887206794084,-0.000104653863466453,0.000288567742537071,-0.00026784767228941
3.95,-0.000330203785232788,-0.000101768186038632,0.000280910511120319,-0.000330203785232821,-0.000101768186040831,0.000280910511119598,-0.000262224002468266
3.96,-0.000320790604416929,-9.89590809274288e-05,0.00027344380226366,-0.000320790604416959,-9.89590809294084e-05,0.000273443802263011,-0.000256675443876909
3.97,-0.000311640354305954,-9.62246429047922e-05,0.000266163428183706,-0.000311640354305981,-9.62246429065746e-05,0.000266163428183122,-0.00025120334355565
3.98,-0.000302745912937998,-9.35630086229551e-05,0.000259065267608217,-0.000302745912938022,-9.356300862456e-05,0.00025906526760769,-0.000245808871297362
3.99,-0.000294100342003156,-9.0972355946873e-05,0.000252145266046702,-0.000294100342003177,-9.0972355948318e-05,0.000252145266046228,-0.000240493030079409
4,-0.000285696882502626,-8.84509032864059e-05,0.000245399435966503,-0.000285696882502645,-8.84509032877068e-05,0.000245399435966077,-0.000235256665996009
4.01,-0.000277528950492908,-8.59969089267409e-05,0.00023882385688115,-0.000277528950492926,-8.59969089279121e-05,0.000238823856880766,-0.000230100477712483
4.02,-0.000269590132914238,-8.36086703579294e-05,0.000232414675356679,-0.000269590132914254,-8.36086703589837e-05,0.000232414675356333,-0.000225025025462285
4.03,-0.000261874183502387,-8.12845236043626e-05,0.00022616810494133,-0.000261874183502401,-8.12845236053115e-05,0.000226168104941019,-0.000220030739606411
4.04,-0.000254375018782926,-7.90228425549493e-05,0.000220080426023766,-0.000254375018782939,-7.90228425558034e-05,0.000220080426023486,-0.00021511792877448
4.05,-0.00024708671414703,-7.68220382947117e-05,0.000214147985624684,-0.000247086714147041,-7.68220382954804e-05,0.000214147985624432,-0.000210286787605643
4.06,-0.000240003500007842,-7.46805584384648e-05,0.000208367197126487,-0.000240003500007853,-7.46805584391566e-05,0.00020836719712626,-0.000205537404106891
4.07,-0.000233119758036421,-7.25968864672e-05,0.000202734539945384,-0.00023311975803643,-7.25968864678225e-05,0.00020273453994518,-0.000200869766645589
4.08,-0.000226430017476238,-7.05695410677461e-05,0.00019724655915013,-0.000226430017476247,-7.05695410683066e-05,0.000197246559149947,-0.000196283770592449
4.09,-0.000219928951535212,-6.85970754762448e-05,0.000191899865031349,-0.00021992895153522,-6.85970754767493e-05,0.000191899865031184,-0.000191779224630339
4.1,-0.000213611373854195,-6.66780768259313e-05,0.000186691132625207,-0.000213611373854201,-6.66780768263855e-05,0.000186691132625059,-0.000187355856743798
4.11,-0.000207472235050859,-6.48111654996793e-05,0.000181617101194999,-0.000207472235050865,-6.48111655000882e-05,0.000181617101194865,-0.000183013319903556
4.12,-0.000201506619337891,-6.29949944877293e-05,0.00017667457367402,-0.000201506619337897,-6.29949944880976e-05,0.000176674573673899,-0.000178751197459662
4.13,-0.000195709741214393,-6.12282487509891e-05,0.000171860416072928,-0.000195709741214398,-6.12282487513207e-05,0.00017186041607282,-0.000174569008256312
4.14,-0.000190076942229376,-5.95096445902598e-05,0.000167171556854616,-0.000190076942229381,-5.95096445905585e-05,0.000167171556854518,-0.000170466211480935
4.15,-0.000184603687816243,-5.78379290217136e-05,0.000162604986279455,-0.000184603687816247,-5.78379290219828e-05,0.000162604986279367,-0.000166442211259597
4.16,-0.000179285564197123,-5.62118791589191e-05,0.000158157755723631,-0.000179285564197127,-5.62118791591615e-05,0.000158157755723551,-0.000162496361010173
4.17,-0.000174118275355944,-5.46303016016828e-05,0.000153826976973114,-0.000174118275355948,-5.46303016019013e-05,0.000153826976973043,-0.000158627967564387
4.18,-0.000169097640079094,-5.30920318319516e-05,0.000149609821495706,-0.000169097640079097,-5.30920318321485e-05,0.000149609821495641,-0.000154836295069309
4.19,-0.000164219589062555,-5.15959336169946e-05,0.000145503519693416,-0.000164219589062558,-5.1595933617172e-05,0.000145503519693358,-0.000151120568678394
4.2,-0.00015948016208437,-5.01408984200604e-05,0.000141505360137358,-0.000159480162084372,-5.01408984202205e-05,0.000141505360137306,-0.000147479978041817
4.21,-0.000154875505241309,-4.87258448186868e-05,0.000137612688787165,-0.000154875505241311,-4.87258448188311e-05,0.000137612688787118,-0.000143913680605403
4.22,-0.000150401868248611,-4.73497179308152e-05,0.000133822908196866,-0.000150401868248613,-4.73497179309451e-05,0.000133822908196823,-0.000140420804727008
4.23,-0.00014605560180167,-4.60114888488465e-05,0.000130133476709011,-0.000146055601801672,-4.60114888489635e-05,0.000130133476708973,-0.000137000452618937
4.24,-0.000141833154998547,-4.47101540817564e-05,0.000126541907638754,-0.000141833154998548,-4.47101540818618e-05,0.00012654190763872,-0.000133651703124548
4.25,-0.000137731072822188,-4.34447350053689e-05,0.000123045768449486,-0.00013773107282219,-4.34447350054637e-05,0.000123045768449455,-0.000130373614336828
4.26,-0.00013374599368125,-4.2214277320874e-05,0.000119642679921516,-0.000133745993681251,-4.22142773209594e-05,0.000119642679921488,-0.000127165226066442
4.27,-0.00012987464700841,-4.10178505216588e-05,0.000116330315315219,-0.000129874647008411,-4.10178505217357e-05,0.000116330315315194,-0.000124025562166432
4.28,-0.000126113850915089,-3.98545473685067e-05,0.000113106399529969,-0.00012611385091509,-3.98545473685757e-05,0.000113106399529946,-0.000120953632720366
4.29,-0.000122460509901488,-3.8723483373207e-05,0.000109968708260096,-0.000122460509901489,-3.87234833732691e-05,0.000109968708260075,-0.000117948436100532
4.3,-0.000118911612620857,-3.7623796290606e-05,0.000106915067149025,-0.000118911612620858,-3.7623796290662e-05,0.000106915067149007,-0.000115008960902452
4.31,-0.00011546422969695,-3.65546456191158e-05,0.000103943350942698,-0.00011546422969695,-3.65546456191662e-05,0.000103943350942682,-0.000112134187761669
4.32,-0.000112115511593584,-3.55152121096888e-05,0.000101051482643272,-0.000112115511593584,-3.55152121097342e-05,0.000101051482643257,-0.000109323091058574
4.33,-0.000108862686535279,-3.4504697283256e-05,9.823743266406e-05,-0.00010886268653528,-3.4504697283297e-05,9.82374326640466e-05,-0.000106574640516757
4.34,-0.000105703058477933,-3.35223229566154e-05,9.54992179865868e-05,-0.000105703058477934,-3.35223229566523e-05,9.54992179865747e-05,-0.0001038878027001
4.35,-0.000102634005128509,-3.25673307767496e-05,9.28349013205876e-05,-0.000102634005128509,-3.25673307767827e-05,9.28349013205767e-05,-0.000101261542413672
4.36,-9.96529760127325e-05,-3.16389817635437e-05,9.024259026771e-05,-9.96529760127329e-05,-3.16389817635735e-05,9.02425902677003e-05,-9.86948240131509e-05
4.37,-9.67574905898007e-05,-3.07365558608666e-05,8.77204364896305e-05,-9.67574905898011e-05,-3.07365558608934e-05,8.77204364896218e-05,-9.61866126274122e-05
4.38,-9.39451364131084e-05,-2.98593514959703e-05,8.52666348812427e-05,-9.39451364131088e-05,-2.98593514959943e-05,8.52666348812349e-05,-9.37358752986224e-05
4.39,-9.12135673360338e-05,-2.90066851471579e-05,8.28794227495247e-05,-9.12135673360341e-05,-2.90066851471795e-05,8.28794227495176e-05,-9.13415820440161e-05
4.4,-8.85605017618179e-05,-2.81778909196626e-05,8.05570789986461e-05,-8.85605017618182e-05,-2.81778909196822e-05,8.05570789986397e-05,-8.90027068433819e-05
4.41,-8.59837209365951e-05,-2.73723201296762e-05,7.82979233218326e-05,-8.59837209365953e-05,-2.73723201296938e-05,7.82979233218268e-05,-8.67182285560248e-05
4.42,-8.34810672846449e-05,-2.65893408964578e-05,7.61003154004605e-05,-8.34810672846451e-05,-2.65893408964738e-05,7.61003154004553e-05,-8.44871317708718e-05
4.43,-8.10504427849473e-05,-2.58283377424532e-05,7.3962654110818e-05,-8.10504427849476e-05,-2.58283377424676e-05,7.39626541108133e-05,-8.23084075931982e-05
4.44,-7.86898073881402e-05,-2.50887112013451e-05,7.18833767389288e-05,-7.86898073881404e-05,-2.5088711201358e-05,7.18833767389245e-05,-8.01810543712862e-05
4.45,-7.63971774729881e-05,-2.43698774339558e-05,6.98609582037997e-05,-7.63971774729883e-05,-2.43698774339674e-05,6.98609582037959e-05,-7.810407836617e-05
4.46,-7.41706243414904e-05,-2.36712678519178e-05,6.78939102894209e-05,-7.41706243414905e-05,-2.36712678519284e-05,6.78939102894174e-05,-7.60764943675212e-05
4.47,-7.20082727517664e-05,-2.29923287490236e-05,6.59807808858131e-05,-7.20082727517665e-05,-2.29923287490332e-05,6.598078088581e-05,-7.40973262585285e-05
4.48,-6.99082994878729e-05,-2.23325209401654e-05,6.41201532393893e-05,-6.9908299487873e-05,-2.23325209401741e-05,6.41201532393864e-05,-7.21656075325248e-05
4.49,-6.78689319657215e-05,-2.16913194077715e-05,6.23106452128668e-05,-6.78689319657217e-05,-2.16913194077794e-05,6.23106452128642e-05,-7.02803817640017e-05
4.5,-6.58884468742784e-05,-2.10682129556429e-05,6.05509085549427e-05,-6.58884468742786e-05,-2.10682129556499e-05,6.05509085549403e-05,-6.84407030365013e-05
4.51,-6.39651688512434e-05,-2.04627038700934e-05,5.88396281799154e-05,-6.39651688512435e-05,-2.04627038700998e-05,5.88396281799133e-05,-6.66456363297578e-05
4.52,-6.20974691924194e-05,-1.98743075882943e-05,5.71755214574168e-05,-6.20974691924195e-05,-1.98743075882999e-05,5.71755214574149e-05,-6.48942578683968e-05
4.53,-6.02837645939969e-05,-1.93025523737201e-05,5.55573375123928e-05,-6.02837645939969e-05,-1.93025523737251e-05,5.55573375123911e-05,-6.31856554343086e-05
4.54,-5.8522515926993e-05,-1.87469789985962e-05,5.39838565354514e-05,-5.85225159269931e-05,-1.87469789986006e-05,5.39838565354499e-05,-6.1518928644809e-05
4.55,-5.68122270430986e-05,-1.82071404332417e-05,5.24538891036768e-05,-5.68122270430987e-05,-1.82071404332456e-05,5.24538891036755e-05,-5.98931891985154e-05
4.56,-5.51514436111999e-05,-1.76826015422049e-05,5.09662755119901e-05,-5.51514436111999e-05,-1.76826015422085e-05,5.09662755119889e-05,-5.83075610908292e-05
4.57,-5.3538751983856e-05,-1.7172938787085e-05,4.95198851151178e-05,-5.3538751983856e-05,-1.71729387870882e-05,4.95198851151167e-05,-5.67611808007964e-05
4.58,-5.19727780930277e-05,-1.66777399359338e-05,4.81136156802169e-05,-5.19727780930277e-05,-1.66777399359367e-05,4.8113615680216e-05,-5.52531974510545e-05
4.59,-5.0452186374365e-05,-1.61966037791317e-05,4.67463927501855e-05,-5.0452186374365e-05,-1.61966037791342e-05,4.67463927501847e-05,-5.37827729424643e-05
4.6,-4.89756787193758e-05,-1.57291398516298e-05,4.54171690176764e-05,-4.89756787193758e-05,-1.5729139851632e-05,4.54171690176757e-05,-5.23490820649836e-05
4.61,-4.75419934548115e-05,-1.5274968161453e-05,4.41249237098172e-05,-4.75419934548116e-05,-1.52749681614551e-05,4.41249237098166e-05,-5.09513125862223e-05
4.62,-4.61499043486171e-05,-1.48337189243549e-05,4.28686619836278e-05,-4.61499043486172e-05,-1.48337189243567e-05,4.28686619836272e-05,-4.95886653190836e-05
4.63,-4.47982196418085e-05,-1.44050323045186e-05,4.16474143321136e-05,-4.47982196418085e-05,-1.44050323045201e-05,4.16474143321131e-05,-4.82603541697987e-05
4.64,-4.34857811056512e-05,-1.39885581611975e-05,4.04602360010041e-05,-4.34857811056512e-05,-1.39885581611988e-05,4.04602360010036e-05,-4.69656061676241e-05
4.65,-4.22114631235281e-05,-1.35839558011874e-05,3.93062064160938e-05,-4.22114631235281e-05,-1.35839558011886e-05,3.93062064160935e-05,-4.57036614773906e-05
4.66,-4.09741717968966e-05,-1.31908937370265e-05,3.81844286211352e-05,-4.09741717968966e-05,-1.31908937370275e-05,3.81844286211349e-05,-4.44737733960236e-05
4.67,-3.97728440747473e-05,-1.28090494508151e-05,3.70940287262231e-05,-3.97728440747474e-05,-1.2809049450816e-05,3.70940287262229e-05,-4.32752083341348e-05
4.68,-3.86064469059902e-05,-1.24381091635529e-05,3.60341553666032e-05,-3.86064469059902e-05,-1.24381091635537e-05,3.6034155366603e-05,-4.21072457836805e-05
4.69,-3.74739764142043e-05,-1.20777676098869e-05,3.50039791718293e-05,-3.74739764142043e-05,-1.20777676098875e-05,3.50039791718292e-05,-4.0969178272676e-05
4.7,-3.63744570942019e-05,-1.17277278181686e-05,3.40026922451866e-05,-3.6374457094202e-05,-1.17277278181691e-05,3.40026922451864e-05,-3.98603113078723e-05
4.71,-3.5306941029866e-05,-1.13877008957167e-05,3.30295076532926e-05,-3.5306941029866e-05,-1.13877008957172e-05,3.30295076532925e-05,-3.87799633062802e-05
4.72,-3.42705071327358e-05,-1.10574058191838e-05,3.20836589257825e-05,-3.42705071327358e-05,-1.10574058191842e-05,3.20836589257824e-05,-3.77274655163541e-05
4.73,-3.32642604008233e-05,-1.0736569229926e-05,3.11643995649775e-05,-3.32642604008233e-05,-1.07365692299264e-05,3.11643995649774e-05,-3.67021619296231e-05
4.74,-3.2287331197157e-05,-1.04249252342762e-05,3.0271002565433e-05,-3.2287331197157e-05,-1.04249252342765e-05,3.02710025654329e-05,-3.57034091835181e-05
4.75,-3.13388745475595e-05,-1.01222152086218e-05,2.94027599432579e-05,-3.13388745475595e-05,-1.01222152086222e-05,2.94027599432579e-05,-3.47305764560905e-05
4.76,-3.04180694571758e-05,-9.82818760918927e-06,2.8558982275092e-05,-3.04180694571758e-05,-9.82818760918958e-06,2.8558982275092e-05,-3.37830453532884e-05
4.77,-2.95241182452813e-05,-9.54259778643835e-06,2.77389982466244e-05,-2.95241182452813e-05,-9.54259778643866e-06,2.77389982466244e-05,-3.28602097894261e-05
4.78,-2.86562458979095e-05,-9.2652078039721e-06,2.69421542105351e-05,-2.86562458979095e-05,-9.26520780397242e-06,2.69421542105351e-05,-3.19614758614268e-05
4.79,-2.78136994378459e-05,-8.99578626186675e-06,2.61678137537361e-05,-2.78136994378459e-05,-8.99578626186707e-06,2.6167813753736e-05,-3.10862617174157e-05
4.8,-2.69957473115517e-05,-8.73410812432939e-06,2.54153572737872e-05,-2.69957473115517e-05,-8.73410812432971e-06,2.54153572737872e-05,-3.02339974201887e-05
4.81,-2.62016787925827e-05,-8.47995455159152e-06,2.46841815643609e-05,-2.62016787925827e-05,-8.47995455159184e-06,2.46841815643608e-05,-2.94041248060568e-05
4.82,-2.54308034010875e-05,-8.23311273594791e-06,2.39736994096249e-05,-2.54308034010875e-05,-8.23311273594821e-06,2.39736994096248e-05,-2.85960973395431e-05
4.83,-2.46824503389695e-05,-7.99337574185166e-06,2.32833391874142e-05,-2.46824503389695e-05,-7.99337574185194e-06,2.32833391874142e-05,-2.78093799643741e-05
4.84,-2.39559679403159e-05,-7.76054234997752e-06,2.26125444810593e-05,-2.3955967940316e-05,-7.76054234997777e-06,2.26125444810593e-05,-2.70434489511926e-05
4.85,-2.3250723136699e-05,-7.53441690516692e-06,2.19607736997372e-05,-2.3250723136699e-05,-7.53441690516715e-06,2.19607736997372e-05,-2.6297791742383e-05
4.86,-2.25661009369677e-05,-7.31480916816955e-06,2.13274997072127e-05,-2.25661009369677e-05,-7.31480916816976e-06,2.13274997072127e-05,-2.55719067943848e-05
4.87,-2.19015039211562e-05,-7.10153417109742e-06,2.07122094588333e-05,-2.19015039211562e-05,-7.10153417109763e-06,2.07122094588333e-05,-2.48653034178441e-05
4.88,-2.12563517481447e-05,-6.89441207650909e-06,2.01144036466446e-05,-2.12563517481447e-05,-6.8944120765093e-06,2.01144036466446e-05,-2.41775016159378e-05
4.89,-2.06300806767154e-05,-6.69326804004264e-06,1.95335963524886e-05,-2.06300806767154e-05,-6.69326804004285e-06,1.95335963524886e-05,-2.3508031921172e-05
4.9,-2.00221430996562e-05,-6.49793207651776e-06,1.89693147089512e-05,-2.00221430996562e-05,-6.49793207651797e-06,1.89693147089511e-05,-2.28564352309536e-05
4.91,-1.94320070905736e-05,-6.30823892942825e-06,1.84210985680218e-05,-1.94320070905736e-05,-6.30823892942843e-06,1.84210985680217e-05,-2.22222626422062e-05
4.92,-1.88591559630819e-05,-6.12402794374803e-06,1.78885001773309e-05,-1.88591559630819e-05,-6.12402794374822e-06,1.78885001773309e-05,-2.16050752852805e-05
4.93,-1.83030878420469e-05,-5.94514294197472e-06,1.73710838638298e-05,-1.83030878420469e-05,-5.94514294197491e-06,1.73710838638298e-05,-2.10044441574118e-05
4.94,-1.77633152465677e-05,-5.77143210333642e-06,1.68684257247779e-05,-1.77633152465677e-05,-5.77143210333661e-06,1.68684257247779e-05,-2.04199499559324e-05
4.95,-1.72393646843886e-05,-5.60274784608864e-06,1.63801133259041e-05,-1.72393646843886e-05,-5.60274784608883e-06,1.6380113325904e-05,-1.98511829114594e-05
4.96,-1.67307762574418e-05,-5.4389467128296e-06,1.59057454066087e-05,-1.67307762574418e-05,-5.43894671282979e-06,1.59057454066086e-05,-1.92977426212496e-05
4.97,-1.62371032782268e-05,-5.27988925876351e-06,1.54449315920735e-05,-1.62371032782268e-05,-5.27988925876371e-06,1.54449315920734e-05,-1.87592378829029e-05
4.98,-1.57579118967416e-05,-5.12543994284278e-06,1.49972921121485e-05,-1.57579118967416e-05,-5.12543994284297e-06,1.49972921121484e-05,-1.82352865285853e-05
4.99,-1.52927807376853e-05,-4.97546702172129e-06,1.45624575268843e-05,-1.52927807376853e-05,-4.97546702172149e-06,1.45624575268842e-05,-1.77255152599261e-05
5,-1.48413005476627e-05,-4.82984244645245e-06,1.41400684585818e-05,-1.48413005476627e-05,-4.82984244645265e-06,1.41400684585817e-05,-1.72295594837386e-05
